event_id,transaction_id,event_type,event_status,event_timestamp,provider
EVT-A3A56F1ABB,TXN-67DD569FC0,SETTLEMENT,CONFIRMED,2026-08-31 10:12:35.737818,Provider D
EVT-39788AE448,TXN-432CA252FD,INITIATED,RECEIVED,2026-09-01 05:40:34.737857,Provider B
EVT-B22DDBAB1C,TXN-432CA252FD,PROCESSING,RECEIVED,2026-09-01 05:40:37.737857,Provider B
EVT-37816D1F94,TXN-432CA252FD,SUCCESS,CONFIRMED,2026-09-01 05:40:45.737857,Provider B
EVT-AC8ADC0EA6,TXN-432CA252FD,SETTLEMENT,CONFIRMED,2026-09-01 05:40:50.737857,Provider B
EVT-3732136B28,TXN-FF33397E14,INITIATED,RECEIVED,2026-08-20 20:06:51.737892,Provider A
EVT-A3FE790251,TXN-FF33397E14,PROCESSING,RECEIVED,2026-08-20 20:06:55.737892,Provider A
EVT-797C060156,TXN-FF33397E14,PENDING,AWAITING_CONFIRMATION,2026-08-20 20:07:15.737892,Provider A
EVT-446986D9B0,TXN-C3319C649A,INITIATED,RECEIVED,2026-08-25 13:25:32.737927,Provider C
EVT-2D158D8492,TXN-C3319C649A,PROCESSING,RECEIVED,2026-08-25 13:25:35.737927,Provider C
EVT-45EBBF3E75,TXN-C3319C649A,SUCCESS,CONFIRMED,2026-08-25 13:25:48.737927,Provider C
EVT-255FFF6BE9,TXN-C3319C649A,SETTLEMENT,CONFIRMED,2026-08-25 13:25:52.737927,Provider C
EVT-3DB8E2392E,TXN-3247FFF409,INITIATED,RECEIVED,2026-09-18 20:26:51.737966,Provider B
EVT-9EA84C241C,TXN-3247FFF409,PROCESSING,RECEIVED,2026-09-18 20:26:52.737966,Provider B
EVT-07D786CA28,TXN-3247FFF409,FAILED,TIMEOUT,2026-09-18 20:27:07.737966,Provider B
EVT-16DD935C3E,TXN-2D4153326F,INITIATED,RECEIVED,2026-09-09 13:15:42.738005,Provider C
EVT-2CB3F8B54A,TXN-2D4153326F,PROCESSING,RECEIVED,2026-09-09 13:15:44.738005,Provider C
EVT-45719401CD,TXN-2D4153326F,SUCCESS,CONFIRMED,2026-09-09 13:15:57.738005,Provider C
EVT-C85679580A,TXN-2D4153326F,SETTLEMENT,CONFIRMED,2026-09-09 13:16:01.738005,Provider C
EVT-DCBAC94F5C,TXN-ED64F0C044,INITIATED,RECEIVED,2026-09-08 16:11:00.738043,Provider D
EVT-7DCA371BA3,TXN-ED64F0C044,PROCESSING,RECEIVED,2026-09-08 16:11:05.738043,Provider D
EVT-12FF10C612,TXN-ED64F0C044,SUCCESS,CONFIRMED,2026-09-08 16:11:12.738043,Provider D
EVT-F33F9A8B21,TXN-ED64F0C044,REVERSAL,REVERSED,2026-09-08 16:14:52.738043,Provider D
EVT-52ED4D8356,TXN-5C0F1B6C6E,INITIATED,RECEIVED,2026-08-25 15:23:52.738080,Provider B
EVT-E5AF13C77A,TXN-5C0F1B6C6E,PROCESSING,RECEIVED,2026-08-25 15:23:55.738080,Provider B
EVT-4C35C97BB7,TXN-5C0F1B6C6E,SUCCESS,CONFIRMED,2026-08-25 15:24:03.738080,Provider B
EVT-B1526F647B,TXN-5C0F1B6C6E,SETTLEMENT,CONFIRMED,2026-08-25 15:24:05.738080,Provider B
EVT-98085FAD7D,TXN-332B1219A2,INITIATED,RECEIVED,2026-08-25 02:24:08.738118,Provider D
EVT-8280175E37,TXN-332B1219A2,PROCESSING,RECEIVED,2026-08-25 02:24:11.738118,Provider D
EVT-E17CBF933A,TXN-332B1219A2,SUCCESS,CONFIRMED,2026-08-25 02:24:12.738118,Provider D
EVT-632A1F925C,TXN-332B1219A2,SETTLEMENT,CONFIRMED,2026-08-25 02:24:18.738118,Provider D
EVT-FF0E1A5548,TXN-A2ADA05700,INITIATED,RECEIVED,2026-08-30 22:18:11.738157,Provider C
EVT-0DFF14E26A,TXN-A2ADA05700,PROCESSING,RECEIVED,2026-08-30 22:18:12.738157,Provider C
EVT-CACE60A5AD,TXN-A2ADA05700,SUCCESS,CONFIRMED,2026-08-30 22:18:23.738157,Provider C
EVT-3217CBDD5B,TXN-A2ADA05700,SETTLEMENT,CONFIRMED,2026-08-30 22:18:27.738157,Provider C
EVT-FF47404AA7,TXN-DF7AD26BC3,INITIATED,RECEIVED,2026-09-18 08:53:27.738192,Provider B
EVT-147445C0A0,TXN-DF7AD26BC3,PROCESSING,RECEIVED,2026-09-18 08:53:30.738192,Provider B
EVT-6DB79E689B,TXN-DF7AD26BC3,SUCCESS,CONFIRMED,2026-09-18 08:53:33.738192,Provider B
EVT-301D53C058,TXN-DF7AD26BC3,REVERSAL,REVERSED,2026-09-18 08:54:04.738192,Provider B
EVT-ADF1825DE7,TXN-04225ADEC8,INITIATED,RECEIVED,2026-09-02 20:12:50.738229,Provider B
EVT-60EDF69968,TXN-04225ADEC8,PROCESSING,RECEIVED,2026-09-02 20:12:51.738229,Provider B
EVT-655BE45309,TXN-04225ADEC8,FAILED,PROVIDER_ERROR,2026-09-02 20:13:04.738229,Provider B
EVT-8DF839A116,TXN-DD9A29FBF2,INITIATED,RECEIVED,2026-08-22 22:12:53.738260,Provider A
EVT-7D62616487,TXN-DD9A29FBF2,PROCESSING,RECEIVED,2026-08-22 22:12:58.738260,Provider A
EVT-A5EB01899C,TXN-DD9A29FBF2,SUCCESS,CONFIRMED,2026-08-22 22:12:59.738260,Provider A
EVT-E2E5DD07E6,TXN-DD9A29FBF2,SETTLEMENT,CONFIRMED,2026-08-22 22:13:08.738260,Provider A
EVT-525F41C18A,TXN-710D5F8CE5,INITIATED,RECEIVED,2026-09-04 00:35:25.738298,Provider D
EVT-2C9384D22D,TXN-710D5F8CE5,PROCESSING,RECEIVED,2026-09-04 00:35:26.738298,Provider D
EVT-69A6358F44,TXN-710D5F8CE5,SUCCESS,CONFIRMED,2026-09-04 00:35:29.738298,Provider D
EVT-4E9319D00C,TXN-710D5F8CE5,SETTLEMENT,CONFIRMED,2026-09-04 00:35:34.738298,Provider D
EVT-AA0AC88141,TXN-AA6192E10F,INITIATED,RECEIVED,2026-09-17 19:09:53.738345,Provider D
EVT-FE37ED8755,TXN-AA6192E10F,PROCESSING,RECEIVED,2026-09-17 19:09:57.738345,Provider D
EVT-E8785589E3,TXN-AA6192E10F,SUCCESS,CONFIRMED,2026-09-17 19:10:12.738345,Provider D
EVT-6E985BC000,TXN-AA6192E10F,SETTLEMENT,CONFIRMED,2026-09-17 19:10:16.738345,Provider D
EVT-D268E8F8AC,TXN-460676F921,INITIATED,RECEIVED,2026-09-09 11:17:35.738384,Provider A
EVT-939CD1DCD1,TXN-460676F921,PROCESSING,RECEIVED,2026-09-09 11:17:36.738384,Provider A
EVT-E709D16AC1,TXN-460676F921,SUCCESS,CONFIRMED,2026-09-09 11:17:38.738384,Provider A
EVT-FA432E9A5E,TXN-460676F921,SETTLEMENT,CONFIRMED,2026-09-09 11:17:40.738384,Provider A
EVT-134AEC2D45,TXN-87C4BC7E59,INITIATED,RECEIVED,2026-08-24 21:47:11.738419,Provider A
EVT-416FE359F8,TXN-87C4BC7E59,PROCESSING,RECEIVED,2026-08-24 21:47:14.738419,Provider A
EVT-798E8A38CF,TXN-87C4BC7E59,SUCCESS,CONFIRMED,2026-08-24 21:47:24.738419,Provider A
EVT-F31C55DB70,TXN-87C4BC7E59,SETTLEMENT,CONFIRMED,2026-08-24 21:47:29.738419,Provider A
EVT-EF12C038F5,TXN-F758091F51,INITIATED,RECEIVED,2026-09-06 10:51:47.738455,Provider D
EVT-6FFD00BF68,TXN-F758091F51,PROCESSING,RECEIVED,2026-09-06 10:51:51.738455,Provider D
EVT-277C79FA9E,TXN-F758091F51,SUCCESS,CONFIRMED,2026-09-06 10:52:05.738455,Provider D
EVT-7AA2487CCF,TXN-F758091F51,SETTLEMENT,CONFIRMED,2026-09-06 10:52:14.738455,Provider D
EVT-244F3812E9,TXN-8585EAEFD9,INITIATED,RECEIVED,2026-09-19 04:01:48.738655,Provider A
EVT-845875B485,TXN-8585EAEFD9,PROCESSING,RECEIVED,2026-09-19 04:01:53.738655,Provider A
EVT-2A64412114,TXN-8585EAEFD9,SUCCESS,CONFIRMED,2026-09-19 04:02:04.738655,Provider A
EVT-C6434B7770,TXN-8585EAEFD9,SETTLEMENT,CONFIRMED,2026-09-19 04:02:11.738655,Provider A
EVT-EDDE167287,TXN-9A3B8C400D,INITIATED,RECEIVED,2026-08-23 18:14:18.738702,Provider B
EVT-5D08B6363B,TXN-9A3B8C400D,PROCESSING,RECEIVED,2026-08-23 18:14:23.738702,Provider B
EVT-A7FB9B3F23,TXN-9A3B8C400D,SUCCESS,CONFIRMED,2026-08-23 18:14:33.738702,Provider B
EVT-A37AA8F28D,TXN-9A3B8C400D,SETTLEMENT,CONFIRMED,2026-08-23 18:14:35.738702,Provider B
EVT-8E94E4FC6E,TXN-3FF5D686F4,INITIATED,RECEIVED,2026-08-22 22:27:33.738739,Provider C
EVT-905F9183C3,TXN-3FF5D686F4,PROCESSING,RECEIVED,2026-08-22 22:27:36.738739,Provider C
EVT-42642E55DA,TXN-3FF5D686F4,SUCCESS,CONFIRMED,2026-08-22 22:27:43.738739,Provider C
EVT-9AF74A79F4,TXN-3FF5D686F4,SETTLEMENT,CONFIRMED,2026-08-22 22:27:45.738739,Provider C
EVT-460A079A52,TXN-A7B990D7F0,INITIATED,RECEIVED,2026-09-03 03:10:17.738777,Provider A
EVT-2FB12733FD,TXN-A7B990D7F0,PROCESSING,RECEIVED,2026-09-03 03:10:20.738777,Provider A
EVT-35BD8897A5,TXN-A7B990D7F0,SUCCESS,CONFIRMED,2026-09-03 03:10:25.738777,Provider A
EVT-B2799BFE66,TXN-A7B990D7F0,SETTLEMENT,CONFIRMED,2026-09-03 03:10:31.738777,Provider A
EVT-F50AC9CC4E,TXN-E7F530AFF8,INITIATED,RECEIVED,2026-08-26 04:57:26.738814,Provider B
EVT-E51B41145B,TXN-E7F530AFF8,PROCESSING,RECEIVED,2026-08-26 04:57:27.738814,Provider B
EVT-F460956B1F,TXN-E7F530AFF8,SUCCESS,CONFIRMED,2026-08-26 04:57:35.738814,Provider B
EVT-851A75B0A2,TXN-E7F530AFF8,SETTLEMENT,CONFIRMED,2026-08-26 04:57:37.738814,Provider B
EVT-F28E939542,TXN-475B64E81D,INITIATED,RECEIVED,2026-09-04 13:54:27.738854,Provider C
EVT-A5A5D6AC1F,TXN-475B64E81D,PROCESSING,RECEIVED,2026-09-04 13:54:28.738854,Provider C
EVT-1B417F00F7,TXN-475B64E81D,SUCCESS,CONFIRMED,2026-09-04 13:54:35.738854,Provider C
EVT-035EE6E85A,TXN-475B64E81D,SETTLEMENT,CONFIRMED,2026-09-04 13:54:37.738854,Provider C
EVT-09CF3F64BB,TXN-9B1FDC0741,INITIATED,RECEIVED,2026-09-01 04:38:59.738892,Provider D
EVT-3B955746CC,TXN-9B1FDC0741,PROCESSING,RECEIVED,2026-09-01 04:39:04.738892,Provider D
EVT-7D3DE2662A,TXN-9B1FDC0741,SUCCESS,CONFIRMED,2026-09-01 04:39:13.738892,Provider D
EVT-27C5E21104,TXN-9B1FDC0741,SETTLEMENT,CONFIRMED,2026-09-01 04:39:17.738892,Provider D
EVT-EE275600E1,TXN-50DB57BF9D,INITIATED,RECEIVED,2026-09-06 08:13:02.738928,Provider A
EVT-07EFDB691F,TXN-50DB57BF9D,PROCESSING,RECEIVED,2026-09-06 08:13:04.738928,Provider A
EVT-FAD49EE26C,TXN-50DB57BF9D,SUCCESS,CONFIRMED,2026-09-06 08:13:17.738928,Provider A
EVT-2107FA2969,TXN-50DB57BF9D,SETTLEMENT,CONFIRMED,2026-09-06 08:13:25.738928,Provider A
EVT-F6B17827C8,TXN-BF2AB3823C,INITIATED,RECEIVED,2026-09-11 21:42:36.738968,Provider C
EVT-21E9497E1B,TXN-BF2AB3823C,PROCESSING,RECEIVED,2026-09-11 21:42:41.738968,Provider C
EVT-D97412F039,TXN-BF2AB3823C,SUCCESS,CONFIRMED,2026-09-11 21:42:42.738968,Provider C
EVT-27EE88274F,TXN-BF2AB3823C,SETTLEMENT,CONFIRMED,2026-09-11 21:42:48.738968,Provider C
EVT-2685D78424,TXN-1BCBDC4B44,INITIATED,RECEIVED,2026-09-14 00:15:21.739004,Provider A
EVT-1679004A5E,TXN-1BCBDC4B44,PROCESSING,RECEIVED,2026-09-14 00:15:26.739004,Provider A
EVT-335435F23D,TXN-1BCBDC4B44,SUCCESS,CONFIRMED,2026-09-14 00:15:35.739004,Provider A
EVT-0B400CCD0E,TXN-1BCBDC4B44,SETTLEMENT,CONFIRMED,2026-09-14 00:15:36.739004,Provider A
EVT-21B452AA4C,TXN-E6C5F64999,INITIATED,RECEIVED,2026-09-11 05:08:35.739041,Provider D
EVT-A85C553184,TXN-E6C5F64999,PROCESSING,RECEIVED,2026-09-11 05:08:40.739041,Provider D
EVT-8657E0577C,TXN-E6C5F64999,PENDING,AWAITING_CONFIRMATION,2026-09-11 05:09:05.739041,Provider D
EVT-78E530705C,TXN-3BC8B6F90A,INITIATED,RECEIVED,2026-08-28 18:12:40.739077,Provider B
EVT-15F85C3C1D,TXN-3BC8B6F90A,PROCESSING,RECEIVED,2026-08-28 18:12:43.739077,Provider B
EVT-1A5A6E6F49,TXN-3BC8B6F90A,SUCCESS,CONFIRMED,2026-08-28 18:12:45.739077,Provider B
EVT-F5306305CF,TXN-3BC8B6F90A,SETTLEMENT,CONFIRMED,2026-08-28 18:12:51.739077,Provider B
EVT-34ACFFED00,TXN-A67D1A0D9E,INITIATED,RECEIVED,2026-08-24 23:16:22.739112,Provider B
EVT-01FC360B76,TXN-A67D1A0D9E,PROCESSING,RECEIVED,2026-08-24 23:16:24.739112,Provider B
EVT-EB7EE9AB28,TXN-A67D1A0D9E,SUCCESS,CONFIRMED,2026-08-24 23:16:34.739112,Provider B
EVT-E54E77F03B,TXN-A67D1A0D9E,SETTLEMENT,CONFIRMED,2026-08-24 23:16:36.739112,Provider B
EVT-B8DC31ED08,TXN-B5A323A5FA,INITIATED,RECEIVED,2026-09-04 09:51:16.739149,Provider A
EVT-DE7781166D,TXN-B5A323A5FA,PROCESSING,RECEIVED,2026-09-04 09:51:20.739149,Provider A
EVT-EACCABF092,TXN-B5A323A5FA,SUCCESS,CONFIRMED,2026-09-04 09:51:24.739149,Provider A
EVT-5F8D4C66BB,TXN-B5A323A5FA,SETTLEMENT,CONFIRMED,2026-09-04 09:51:28.739149,Provider A
EVT-EDCC263AFF,TXN-3D898B336D,INITIATED,RECEIVED,2026-08-27 01:26:26.739187,Provider C
EVT-C7778CA8D9,TXN-3D898B336D,PROCESSING,RECEIVED,2026-08-27 01:26:30.739187,Provider C
EVT-1392C42093,TXN-3D898B336D,SUCCESS,CONFIRMED,2026-08-27 01:26:31.739187,Provider C
EVT-838C27FECD,TXN-3D898B336D,SETTLEMENT,CONFIRMED,2026-08-27 01:26:38.739187,Provider C
EVT-0AE7C5144C,TXN-0005B59C67,INITIATED,RECEIVED,2026-09-07 01:36:18.739226,Provider D
EVT-725C769AC7,TXN-0005B59C67,PROCESSING,RECEIVED,2026-09-07 01:36:22.739226,Provider D
EVT-105B3345A7,TXN-0005B59C67,SUCCESS,CONFIRMED,2026-09-07 01:36:35.739226,Provider D
EVT-F50A6AB26E,TXN-0005B59C67,SETTLEMENT,CONFIRMED,2026-09-07 01:36:40.739226,Provider D
EVT-0316F6DE0D,TXN-E3DF280CB0,INITIATED,RECEIVED,2026-09-07 22:04:45.739268,Provider B
EVT-D2C4762D06,TXN-E3DF280CB0,PROCESSING,RECEIVED,2026-09-07 22:04:48.739268,Provider B
EVT-A7D846FFEE,TXN-E3DF280CB0,SUCCESS,CONFIRMED,2026-09-07 22:04:50.739268,Provider B
EVT-1A72391DD9,TXN-E3DF280CB0,SETTLEMENT,CONFIRMED,2026-09-07 22:04:53.739268,Provider B
EVT-FE94278B5E,TXN-23F083A406,INITIATED,RECEIVED,2026-09-02 14:59:25.739308,Provider A
EVT-5F980DDE4F,TXN-23F083A406,PROCESSING,RECEIVED,2026-09-02 14:59:27.739308,Provider A
EVT-35605AD096,TXN-23F083A406,SUCCESS,CONFIRMED,2026-09-02 14:59:34.739308,Provider A
EVT-BF6B5A1283,TXN-23F083A406,SETTLEMENT,CONFIRMED,2026-09-02 14:59:36.739308,Provider A
EVT-7CC4895130,TXN-7515E3CBB7,INITIATED,RECEIVED,2026-09-07 13:58:13.739485,Provider B
EVT-86C0C3D017,TXN-7515E3CBB7,PROCESSING,RECEIVED,2026-09-07 13:58:17.739485,Provider B
EVT-076D920A39,TXN-7515E3CBB7,SUCCESS,CONFIRMED,2026-09-07 13:58:27.739485,Provider B
EVT-9219A0EA8C,TXN-7515E3CBB7,SETTLEMENT,CONFIRMED,2026-09-07 13:58:28.739485,Provider B
EVT-CCC072C453,TXN-3D1571885A,INITIATED,RECEIVED,2026-08-24 05:28:12.739569,Provider A
EVT-D3EAAD6B66,TXN-3D1571885A,PROCESSING,RECEIVED,2026-08-24 05:28:13.739569,Provider A
EVT-B4F2E8C6D2,TXN-3D1571885A,SUCCESS,CONFIRMED,2026-08-24 05:28:15.739569,Provider A
EVT-F58935CA8B,TXN-3D1571885A,SETTLEMENT,CONFIRMED,2026-08-24 05:28:23.739569,Provider A
EVT-CFBB2E0D1B,TXN-F3CC6BB007,INITIATED,RECEIVED,2026-09-18 08:25:00.739627,Provider B
EVT-EBF9489FE3,TXN-F3CC6BB007,PROCESSING,RECEIVED,2026-09-18 08:25:01.739627,Provider B
EVT-3B2B67DE18,TXN-F3CC6BB007,SUCCESS,CONFIRMED,2026-09-18 08:25:10.739627,Provider B
EVT-F86177A0D2,TXN-F3CC6BB007,SETTLEMENT,CONFIRMED,2026-09-18 08:25:16.739627,Provider B
EVT-A3085AAE09,TXN-E8AAD9CFA1,INITIATED,RECEIVED,2026-08-23 16:01:03.739692,Provider D
EVT-05972DCB37,TXN-E8AAD9CFA1,PROCESSING,RECEIVED,2026-08-23 16:01:04.739692,Provider D
EVT-7F6FC670A1,TXN-E8AAD9CFA1,PENDING,AWAITING_CONFIRMATION,2026-08-23 16:01:20.739692,Provider D
EVT-6C27231BCA,TXN-1E78E7F4D3,INITIATED,RECEIVED,2026-09-01 02:05:51.739736,Provider B
EVT-7E48153914,TXN-1E78E7F4D3,PROCESSING,RECEIVED,2026-09-01 02:05:53.739736,Provider B
EVT-085DD6AAF4,TXN-1E78E7F4D3,SUCCESS,CONFIRMED,2026-09-01 02:05:55.739736,Provider B
EVT-B1259860EB,TXN-1E78E7F4D3,SETTLEMENT,CONFIRMED,2026-09-01 02:06:03.739736,Provider B
EVT-1382B35B7E,TXN-1081506493,INITIATED,RECEIVED,2026-08-22 04:15:17.739786,Provider C
EVT-68A5E47FAE,TXN-1081506493,PROCESSING,RECEIVED,2026-08-22 04:15:20.739786,Provider C
EVT-B4270BE19F,TXN-1081506493,SUCCESS,CONFIRMED,2026-08-22 04:15:26.739786,Provider C
EVT-E20DE89FF8,TXN-1081506493,SETTLEMENT,CONFIRMED,2026-08-22 04:15:27.739786,Provider C
EVT-E811865014,TXN-1F659BB0FC,INITIATED,RECEIVED,2026-09-05 11:53:09.739832,Provider D
EVT-1316E8B958,TXN-1F659BB0FC,PROCESSING,RECEIVED,2026-09-05 11:53:14.739832,Provider D
EVT-EB5F1D499F,TXN-1F659BB0FC,SUCCESS,CONFIRMED,2026-09-05 11:53:19.739832,Provider D
EVT-800CC75940,TXN-1F659BB0FC,SETTLEMENT,CONFIRMED,2026-09-05 11:53:21.739832,Provider D
EVT-5203E4DC09,TXN-A8097E2D61,INITIATED,RECEIVED,2026-09-09 23:44:36.739881,Provider C
EVT-EB72A7D1CD,TXN-A8097E2D61,PROCESSING,RECEIVED,2026-09-09 23:44:38.739881,Provider C
EVT-1D9FAF1CA4,TXN-A8097E2D61,SUCCESS,CONFIRMED,2026-09-09 23:44:50.739881,Provider C
EVT-7F25A7F2D3,TXN-A8097E2D61,SETTLEMENT,CONFIRMED,2026-09-09 23:44:58.739881,Provider C
EVT-18B029EA3F,TXN-9EBF7D6993,INITIATED,RECEIVED,2026-09-06 10:44:50.739935,Provider C
EVT-6F8077AAE1,TXN-9EBF7D6993,PROCESSING,RECEIVED,2026-09-06 10:44:51.739935,Provider C
EVT-6EA6BBAECF,TXN-9EBF7D6993,SUCCESS,CONFIRMED,2026-09-06 10:44:54.739935,Provider C
EVT-01883897AA,TXN-9EBF7D6993,SETTLEMENT,CONFIRMED,2026-09-06 10:45:04.739935,Provider C
EVT-C6C8F2172D,TXN-A81C97A3FB,INITIATED,RECEIVED,2026-09-10 15:40:26.739997,Provider C
EVT-E1B70B8EA7,TXN-A81C97A3FB,PROCESSING,RECEIVED,2026-09-10 15:40:31.739997,Provider C
EVT-E8B3B4A973,TXN-A81C97A3FB,SUCCESS,CONFIRMED,2026-09-10 15:40:34.739997,Provider C
EVT-C5DABF687B,TXN-A81C97A3FB,SETTLEMENT,CONFIRMED,2026-09-10 15:40:43.739997,Provider C
EVT-EB793F6B34,TXN-E16FED81A6,INITIATED,RECEIVED,2026-09-07 04:41:35.740042,Provider A
EVT-00A379B5CD,TXN-E16FED81A6,PROCESSING,RECEIVED,2026-09-07 04:41:38.740042,Provider A
EVT-6C03440AB8,TXN-E16FED81A6,SUCCESS,CONFIRMED,2026-09-07 04:41:50.740042,Provider A
EVT-61924DB190,TXN-E16FED81A6,SETTLEMENT,CONFIRMED,2026-09-07 04:41:58.740042,Provider A
EVT-101067AE90,TXN-2DE958B521,INITIATED,RECEIVED,2026-08-30 19:09:29.740091,Provider A
EVT-4AE336101E,TXN-2DE958B521,PROCESSING,RECEIVED,2026-08-30 19:09:32.740091,Provider A
EVT-4856FFC054,TXN-2DE958B521,SUCCESS,CONFIRMED,2026-08-30 19:09:34.740091,Provider A
EVT-CC935F40AE,TXN-2DE958B521,REVERSAL,REVERSED,2026-08-30 19:12:32.740091,Provider A
EVT-58174E8985,TXN-19BB4B1AD6,INITIATED,RECEIVED,2026-09-03 22:38:25.740153,Provider B
EVT-C94CAF1E2C,TXN-19BB4B1AD6,PROCESSING,RECEIVED,2026-09-03 22:38:29.740153,Provider B
EVT-CAE645E8C2,TXN-19BB4B1AD6,FAILED,INVALID_ACCOUNT,2026-09-03 22:38:38.740153,Provider B
EVT-9C2A3837EB,TXN-79EA4671C8,INITIATED,RECEIVED,2026-09-19 02:08:13.740206,Provider D
EVT-A106F607DE,TXN-79EA4671C8,PROCESSING,RECEIVED,2026-09-19 02:08:17.740206,Provider D
EVT-11D84CBC22,TXN-79EA4671C8,PENDING,AWAITING_CONFIRMATION,2026-09-19 02:08:36.740206,Provider D
EVT-993BDF02D9,TXN-3DF90A975A,INITIATED,RECEIVED,2026-09-14 11:56:01.740255,Provider D
EVT-D212307020,TXN-3DF90A975A,PROCESSING,RECEIVED,2026-09-14 11:56:04.740255,Provider D
EVT-4FDDEAB045,TXN-3DF90A975A,SUCCESS,CONFIRMED,2026-09-14 11:56:19.740255,Provider D
EVT-EDA62DA12A,TXN-3DF90A975A,SETTLEMENT,CONFIRMED,2026-09-14 11:56:23.740255,Provider D
EVT-8C744531CE,TXN-75FDDD3B4E,INITIATED,RECEIVED,2026-09-06 04:18:41.740314,Provider C
EVT-78000E2E5F,TXN-75FDDD3B4E,PROCESSING,RECEIVED,2026-09-06 04:18:46.740314,Provider C
EVT-1086A57CDB,TXN-75FDDD3B4E,PENDING,AWAITING_CONFIRMATION,2026-09-06 04:19:09.740314,Provider C
EVT-D64452A440,TXN-C3A59AB791,INITIATED,RECEIVED,2026-08-27 20:48:53.740362,Provider A
EVT-448138C51F,TXN-C3A59AB791,PROCESSING,RECEIVED,2026-08-27 20:48:57.740362,Provider A
EVT-53A9633687,TXN-C3A59AB791,SUCCESS,CONFIRMED,2026-08-27 20:49:12.740362,Provider A
EVT-EE614BCA91,TXN-C3A59AB791,SETTLEMENT,CONFIRMED,2026-08-27 20:49:21.740362,Provider A
EVT-7D4D004F88,TXN-DE4FFAAFC0,INITIATED,RECEIVED,2026-09-03 10:39:26.740419,Provider D
EVT-DA81302CB4,TXN-DE4FFAAFC0,PROCESSING,RECEIVED,2026-09-03 10:39:30.740419,Provider D
EVT-6B49D689E5,TXN-DE4FFAAFC0,SUCCESS,CONFIRMED,2026-09-03 10:39:34.740419,Provider D
EVT-0E65B39A07,TXN-DE4FFAAFC0,SETTLEMENT,CONFIRMED,2026-09-03 10:39:40.740419,Provider D
EVT-A526CB8A8A,TXN-8385B05DF4,INITIATED,RECEIVED,2026-09-18 19:58:33.740624,Provider D
EVT-F0B47D2DF3,TXN-8385B05DF4,PROCESSING,RECEIVED,2026-09-18 19:58:37.740624,Provider D
EVT-161567375A,TXN-8385B05DF4,SUCCESS,CONFIRMED,2026-09-18 19:58:41.740624,Provider D
EVT-D97E071FCC,TXN-8385B05DF4,SETTLEMENT,CONFIRMED,2026-09-18 19:58:44.740624,Provider D
EVT-EE5D91C18B,TXN-8DF557DF9D,INITIATED,RECEIVED,2026-08-25 01:57:33.740688,Provider B
EVT-8FAC204432,TXN-8DF557DF9D,PROCESSING,RECEIVED,2026-08-25 01:57:36.740688,Provider B
EVT-D66A5EB69C,TXN-8DF557DF9D,SUCCESS,CONFIRMED,2026-08-25 01:57:44.740688,Provider B
EVT-9E26443648,TXN-8DF557DF9D,SETTLEMENT,CONFIRMED,2026-08-25 01:57:45.740688,Provider B
EVT-3640F765DF,TXN-17029FDD8A,INITIATED,RECEIVED,2026-08-24 18:04:49.740801,Provider B
EVT-39716B8CBE,TXN-17029FDD8A,PROCESSING,RECEIVED,2026-08-24 18:04:52.740801,Provider B
EVT-17325B30EE,TXN-17029FDD8A,PENDING,AWAITING_CONFIRMATION,2026-08-24 18:05:14.740801,Provider B
EVT-16164D6DD2,TXN-A3D5F83832,INITIATED,RECEIVED,2026-08-20 18:41:34.740846,Provider C
EVT-936E23D33F,TXN-A3D5F83832,PROCESSING,RECEIVED,2026-08-20 18:41:37.740846,Provider C
EVT-4CC5F2B65E,TXN-A3D5F83832,FAILED,INVALID_ACCOUNT,2026-08-20 18:41:51.740846,Provider C
EVT-A9ED10343D,TXN-BCEDD63118,INITIATED,RECEIVED,2026-08-23 22:50:10.740880,Provider B
EVT-BF7C7F251C,TXN-BCEDD63118,PROCESSING,RECEIVED,2026-08-23 22:50:15.740880,Provider B
EVT-7CA60BA15B,TXN-BCEDD63118,SUCCESS,CONFIRMED,2026-08-23 22:50:24.740880,Provider B
EVT-B0E502B34C,TXN-BCEDD63118,SETTLEMENT,CONFIRMED,2026-08-23 22:50:31.740880,Provider B
EVT-C9A9D1DBE6,TXN-14973E7607,INITIATED,RECEIVED,2026-09-13 15:47:54.740976,Provider D
EVT-670674B6D0,TXN-14973E7607,PROCESSING,RECEIVED,2026-09-13 15:47:56.740976,Provider D
EVT-C3E79A760A,TXN-14973E7607,SUCCESS,CONFIRMED,2026-09-13 15:48:03.740976,Provider D
EVT-EEB8620EFF,TXN-14973E7607,SETTLEMENT,CONFIRMED,2026-09-13 15:48:13.740976,Provider D
EVT-50AB0317CA,TXN-9B8F182F55,INITIATED,RECEIVED,2026-09-03 21:47:55.741045,Provider C
EVT-E85B516CA6,TXN-9B8F182F55,PROCESSING,RECEIVED,2026-09-03 21:47:56.741045,Provider C
EVT-370DA89598,TXN-9B8F182F55,SUCCESS,CONFIRMED,2026-09-03 21:48:06.741045,Provider C
EVT-2B327235CE,TXN-9B8F182F55,SETTLEMENT,CONFIRMED,2026-09-03 21:48:14.741045,Provider C
EVT-77FCB726B8,TXN-F14EE3BEA6,INITIATED,RECEIVED,2026-09-02 06:31:51.741125,Provider D
